session_id,timestamp,machine_id,operator_id,task_type,operator_skill,operator_experience_yrs,machine_age_yrs,engine_hours,weather,ground_condition,temperature_c,fuel_used_l,load_cycles,avg_payload_kg,idle_time_min,operating_time_min,seatbelt_status,proximity_min_m,people_in_zone,estimated_time_min,actual_time_min,safety_risk_score,safety_alert_triggered,anomaly_flag,anomaly_type
S009664,2026-08-07T23:20:03,MG002,OP1033,Grading,Intermediate,3,5,3986.9,Cloudy,Rocky,28.4,8.67,25,531.4,15.93,40.91,Fastened,17.05,0,35.0,40.91,7.8,False,False,
S009665,2026-08-07T23:28:02,EXC007,OP1016,Trenching,Beginner,0,7,5857.0,Cloudy,Wet,26.6,22.39,215,1753.0,39.95,73.47,Fastened,1.43,1,45.0,73.47,70.5,True,False,
S009666,2026-08-07T23:32:26,DZ002,OP1017,Grading,Beginner,0,6,5181.2,Rainy,Wet,22.2,18.03,49,2799.9,39.71,72.26,Fastened,20.13,0,35.0,72.26,26.2,False,False,
S009667,2026-08-07T23:45:42,EXC006,OP1024,Demolition,Intermediate,2,2,1571.3,Foggy,Firm,23.5,52.42,389,1479.1,72.65,143.8,Fastened,32.43,0,90.0,143.8,25.9,False,False,
S009668,2026-08-07T23:52:10,EXC006,OP1041,Earth Excavation,Beginner,0,2,1571.3,Cloudy,Rocky,28.4,28.62,272,1531.5,36.12,86.61,Fastened,12.66,0,60.0,86.61,13.9,False,False,
S009669,2026-08-08T00:12:04,WL002,OP1023,Material Loading,Intermediate,4,1,783.8,Cloudy,Firm,32.4,8.51,54,4153.4,16.37,34.78,Fastened,4.77,1,30.0,34.78,69.8,False,False,
S009670,2026-08-08T00:12:19,WL003,OP1017,Material Loading,Beginner,0,5,4055.7,Rainy,Wet,27.8,17.59,110,3041.6,29.93,60.07,Fastened,23.04,0,30.0,60.07,23.6,False,False,
S009671,2026-08-08T00:24:37,MG002,OP1019,Grading,Intermediate,5,5,3986.9,Cloudy,Rocky,29.1,11.89,29,899.9,25.51,43.38,Fastened,32.59,0,35.0,43.38,11.4,False,False,
S009672,2026-08-08T00:26:20,EXC011,OP1026,Earth Excavation,Expert,12,6,5075.0,Cloudy,Firm,29.3,18.73,182,1474.7,27.16,56.77,Fastened,43.88,0,60.0,56.77,8.3,False,False,
S009673,2026-08-08T00:28:58,WL003,OP1044,Material Loading,Expert,11,5,4055.7,Windy,Rocky,31.7,10.51,59,3101.0,14.08,37.97,Fastened,18.65,0,30.0,37.97,8.8,False,False,
S009674,2026-08-08T00:35:51,WL003,OP1020,Material Loading,Intermediate,5,5,4055.7,Cloudy,Rocky,29.3,13.87,69,4017.7,16.32,46.12,Fastened,2.39,1,30.0,46.12,71.2,True,False,
S009675,2026-08-08T00:36:29,MG002,OP1019,Grading,Intermediate,5,5,3986.9,Sunny,Firm,41.0,7.28,25,855.9,17.45,34.27,Fastened,11.03,0,35.0,34.27,10.7,False,False,
S009676,2026-08-08T00:41:14,EXC001,OP1034,Trenching,Beginner,0,2,1530.0,Cloudy,Firm,28.6,21.0,179,1546.7,39.83,72.07,Fastened,18.57,0,45.0,72.07,6.7,False,False,
S009677,2026-08-08T00:50:14,WL001,OP1045,Material Loading,Beginner,2,7,5493.1,Cloudy,Wet,35.8,14.02,85,3965.2,18.87,50.55,Unfastened,23.45,0,30.0,50.55,35.1,False,False,
S009678,2026-08-08T00:51:24,EXC005,OP1044,Trenching,Expert,11,7,6266.6,Rainy,Loose,25.3,18.86,67,1628.9,25.52,61.8,Fastened,31.7,0,45.0,61.8,24.6,False,True,abnormal_cycle_time
S009679,2026-08-08T00:52:03,DZ002,OP1003,Earth Excavation,Intermediate,4,6,5181.2,Windy,Firm,28.1,21.59,230,2359.0,31.29,65.32,Unfastened,35.64,0,60.0,65.32,48.3,False,False,
S009680,2026-08-08T00:57:15,EXC007,OP1034,Earth Excavation,Beginner,0,7,5857.0,Sunny,Firm,31.1,24.35,254,1495.8,44.03,77.71,Fastened,11.65,0,60.0,77.71,8.4,False,False,
S009681,2026-08-08T01:04:46,EXC001,OP1003,Earth Excavation,Intermediate,4,2,1530.0,Sunny,Rocky,34.2,20.9,189,1206.9,33.2,68.14,Fastened,16.56,0,60.0,68.14,7.8,False,False,
S009682,2026-08-08T01:13:55,EXC003,OP1027,Demolition,Intermediate,4,6,4636.1,Rainy,Loose,24.2,46.68,242,1338.6,49.61,127.14,Fastened,28.4,0,90.0,127.14,25.0,False,False,
S009683,2026-08-08T01:18:30,EXC007,OP1049,Trenching,Beginner,0,7,5857.0,Sunny,Firm,33.0,18.19,177,1668.2,50.48,58.92,Fastened,38.34,0,45.0,58.92,14.5,False,False,
S009684,2026-08-08T01:29:54,WL003,OP1037,Material Loading,Beginner,1,5,4055.7,Rainy,Wet,22.5,14.31,72,3612.0,30.39,48.72,Fastened,24.68,0,30.0,48.72,23.0,False,False,
S009685,2026-08-08T01:30:50,MG001,OP1023,Grading,Intermediate,4,5,4011.4,Cloudy,Firm,31.7,10.1,26,780.3,13.95,40.4,Unfastened,2.54,1,35.0,40.4,100.0,True,True,unsafe_operation
S009686,2026-08-08T01:32:45,EXC002,OP1018,Earth Excavation,Expert,13,8,5866.0,Rainy,Wet,28.1,26.59,239,1535.0,25.69,76.67,Fastened,41.76,0,60.0,76.67,24.6,False,False,
S009687,2026-08-08T01:33:39,EXC011,OP1039,Earth Excavation,Intermediate,3,6,5075.0,Rainy,Firm,24.8,29.53,242,1700.4,33.69,89.32,Fastened,24.87,0,60.0,89.32,26.7,False,False,
S009688,2026-08-08T01:37:23,DZ001,OP1046,Grading,Intermediate,5,10,6972.1,Rainy,Firm,29.5,16.27,41,2537.3,24.93,62.07,Fastened,24.67,0,35.0,62.07,21.4,False,False,
S009689,2026-08-08T02:00:24,EXC012,OP1002,Trenching,Beginner,0,8,6522.6,Rainy,Wet,24.1,24.29,251,1446.1,42.92,83.54,Fastened,47.91,0,45.0,83.54,17.2,False,False,
S009690,2026-08-08T02:06:30,EXC012,OP1030,Demolition,Intermediate,5,8,6522.6,Rainy,Wet,26.1,46.25,256,1323.7,52.59,125.49,Fastened,46.39,0,90.0,125.49,18.2,False,False,
S009691,2026-08-08T02:14:06,DZ001,OP1019,Grading,Intermediate,5,10,6972.1,Cloudy,Firm,28.2,12.93,24,2851.6,59.74,37.84,Fastened,23.21,0,35.0,37.84,6.8,False,True,excessive_idling
S009692,2026-08-08T02:17:12,WL003,OP1018,Material Loading,Expert,13,5,4055.7,Cloudy,Loose,29.6,8.89,57,4258.6,12.63,31.6,Fastened,18.49,0,30.0,31.6,9.0,False,False,
S009693,2026-08-08T02:24:58,WL001,OP1037,Material Loading,Beginner,1,7,5493.1,Cloudy,Firm,31.8,11.39,60,3077.2,21.87,37.25,Fastened,1.86,1,30.0,37.25,67.3,False,False,
S009694,2026-08-08T02:27:04,EXC002,OP1035,Trenching,Expert,10,8,5866.0,Cloudy,Firm,26.4,14.71,116,1457.7,19.45,45.22,Fastened,39.89,0,45.0,45.22,9.2,False,False,
S009695,2026-08-08T02:35:23,WL003,OP1010,Material Loading,Intermediate,6,5,4055.7,Rainy,Wet,29.3,11.3,97,4312.5,28.37,46.4,Fastened,30.73,0,30.0,46.4,14.6,False,False,
S009696,2026-08-08T02:46:38,DZ002,OP1012,Earth Excavation,Intermediate,3,6,5181.2,Sunny,Firm,35.3,23.4,207,2568.1,37.61,70.26,Fastened,41.94,0,60.0,70.26,8.7,False,False,
S009697,2026-08-08T02:49:56,DZ002,OP1011,Grading,Expert,14,6,5181.2,Rainy,Firm,27.1,9.06,10,2511.2,12.62,38.29,Fastened,35.17,0,35.0,38.29,21.6,False,True,abnormal_cycle_time
S009698,2026-08-08T02:55:24,WL002,OP1035,Material Loading,Expert,10,1,783.8,Rainy,Loose,23.9,9.04,80,3598.3,13.13,37.27,Fastened,14.85,0,30.0,37.27,20.6,False,False,
S009699,2026-08-08T03:00:51,WL001,OP1006,Material Loading,Intermediate,4,7,5493.1,Cloudy,Loose,29.0,10.79,64,4235.6,23.71,36.77,Fastened,18.42,0,30.0,36.77,6.9,False,False,
S009700,2026-08-08T03:05:48,EXC006,OP1008,Earth Excavation,Expert,13,2,1571.3,Cloudy,Wet,29.5,19.32,159,1597.3,43.03,63.09,Fastened,20.14,0,60.0,63.09,9.0,False,False,
S009701,2026-08-08T03:05:54,EXC011,OP1018,Trenching,Expert,13,6,5075.0,Rainy,Wet,24.2,18.68,157,1620.2,23.07,67.42,Fastened,31.7,0,45.0,67.42,19.3,False,False,
S009702,2026-08-08T03:08:05,WL003,OP1005,Material Loading,Expert,12,5,4055.7,Sunny,Firm,35.7,7.71,45,4248.2,11.34,27.28,Fastened,25.91,0,30.0,27.28,9.9,False,False,
S009703,2026-08-08T03:14:26,EXC007,OP1012,Earth Excavation,Intermediate,3,7,5857.0,Rainy,Wet,28.2,28.81,302,1750.9,45.26,93.66,Fastened,29.61,0,60.0,93.66,22.9,False,False,
S009704,2026-08-08T03:16:31,MG002,OP1036,Grading,Beginner,0,5,3986.9,Rainy,Wet,28.3,15.88,39,560.5,47.2,61.49,Fastened,24.9,0,35.0,61.49,27.6,False,False,
S009705,2026-08-08T03:21:18,EXC003,OP1034,Earth Excavation,Beginner,0,6,4636.1,Cloudy,Rocky,27.4,35.59,277,1622.6,90.69,105.9,Fastened,8.9,0,60.0,105.9,13.7,False,False,
S009706,2026-08-08T03:21:55,WL001,OP1010,Material Loading,Intermediate,6,7,5493.1,Cloudy,Firm,29.1,9.02,57,4483.4,17.69,33.38,Fastened,40.76,0,30.0,33.38,12.4,False,False,
S009707,2026-08-08T03:22:07,EXC001,OP1029,Trenching,Intermediate,5,2,1530.0,Sunny,Loose,38.4,15.95,143,1697.7,22.78,55.65,Fastened,17.84,0,45.0,55.65,9.4,False,False,
S009708,2026-08-08T03:22:33,EXC007,OP1001,Earth Excavation,Intermediate,4,7,5857.0,Cloudy,Loose,32.6,23.45,202,1749.0,39.12,72.21,Fastened,23.03,0,60.0,72.21,13.5,False,False,
S009709,2026-08-08T03:22:35,WL003,OP1025,Material Loading,Intermediate,2,5,4055.7,Sunny,Loose,41.9,10.78,63,3488.0,19.98,39.12,Fastened,26.7,0,30.0,39.12,11.5,False,False,
S009710,2026-08-08T03:23:37,EXC004,OP1024,Earth Excavation,Intermediate,2,5,3789.5,Rainy,Wet,28.5,27.89,254,1537.0,46.84,91.03,Fastened,1.99,1,60.0,91.03,89.2,True,False,
S009711,2026-08-08T03:25:36,WL004,OP1022,Material Loading,Beginner,1,2,1563.6,Sunny,Rocky,41.7,9.12,59,3733.2,19.57,36.6,Fastened,25.35,0,30.0,36.6,10.4,False,False,
S009712,2026-08-08T03:29:04,DZ001,OP1020,Grading,Intermediate,5,10,6972.1,Windy,Rocky,34.8,11.55,29,2101.9,15.62,44.19,Fastened,9.72,0,35.0,44.19,14.5,False,False,
S009713,2026-08-08T03:42:13,WL003,OP1036,Material Loading,Beginner,0,5,4055.7,Windy,Rocky,34.8,12.21,86,3811.9,18.98,48.85,Fastened,33.31,0,30.0,48.85,7.8,False,False,
S009714,2026-08-08T03:55:34,MG002,OP1049,Grading,Beginner,0,5,3986.9,Sunny,Firm,39.1,10.28,27,842.0,26.25,46.28,Fastened,46.09,0,35.0,46.28,6.4,False,False,
S009715,2026-08-08T04:03:30,EXC002,OP1007,Earth Excavation,Expert,14,8,5866.0,Sunny,Loose,32.1,17.71,184,1482.3,24.16,60.84,Fastened,45.6,0,60.0,60.84,10.0,False,False,
S009716,2026-08-08T04:08:49,EXC010,OP1007,Demolition,Expert,14,5,3604.5,Sunny,Wet,39.8,28.26,159,1616.4,27.18,75.98,Fastened,46.11,0,90.0,75.98,13.1,False,False,
S009717,2026-08-08T04:13:20,EXC009,OP1009,Earth Excavation,Expert,9,3,2243.1,Sunny,Rocky,38.5,19.4,189,1407.9,18.94,64.32,Fastened,26.36,0,60.0,64.32,11.6,False,False,
S009718,2026-08-08T04:16:23,WL003,OP1036,Material Loading,Beginner,0,5,4055.7,Cloudy,Rocky,28.2,12.97,97,4381.1,36.69,43.62,Fastened,29.46,0,30.0,43.62,8.9,False,False,
S009719,2026-08-08T04:40:11,EXC004,OP1031,Demolition,Beginner,1,5,3789.5,Foggy,Firm,26.8,48.84,254,1544.1,75.11,147.51,Fastened,24.14,0,90.0,147.51,23.8,False,False,
S009720,2026-08-08T04:47:20,EXC001,OP1022,Demolition,Beginner,1,2,1530.0,Sunny,Loose,40.5,42.09,219,1789.3,95.75,115.61,Fastened,2.59,1,90.0,115.61,71.3,True,False,
S009721,2026-08-08T04:53:56,WL002,OP1049,Material Loading,Beginner,0,1,783.8,Rainy,Wet,24.3,11.37,72,3230.1,33.88,50.84,Fastened,34.09,0,30.0,50.84,15.5,False,False,
S009722,2026-08-08T05:11:23,EXC009,OP1039,Trenching,Intermediate,3,3,2243.1,Sunny,Wet,38.2,17.58,173,1698.1,32.07,63.02,Unfastened,30.29,0,45.0,63.02,37.0,False,False,
S009723,2026-08-08T05:19:58,WL004,OP1043,Material Loading,Beginner,1,2,1563.6,Cloudy,Wet,32.0,12.55,86,4076.5,25.66,48.34,Fastened,29.94,0,30.0,48.34,11.5,False,False,
S009724,2026-08-08T05:25:24,WL003,OP1017,Material Loading,Beginner,0,5,4055.7,Rainy,Loose,24.8,15.51,86,4286.5,36.26,51.99,Fastened,23.57,0,30.0,51.99,20.4,False,False,
S009725,2026-08-08T05:32:58,WL001,OP1038,Material Loading,Intermediate,6,7,5493.1,Cloudy,Firm,34.2,9.19,64,4140.4,11.6,32.57,Fastened,35.47,0,30.0,32.57,11.8,False,False,
S009726,2026-08-08T05:39:08,WL001,OP1008,Material Loading,Expert,13,7,5493.1,Sunny,Firm,39.9,16.21,38,3344.6,13.07,24.84,Fastened,10.23,0,30.0,24.84,10.9,False,True,fuel_spike
S009727,2026-08-08T05:41:49,MG002,OP1027,Grading,Intermediate,4,5,3986.9,Cloudy,Firm,31.6,8.4,22,826.2,11.94,36.11,Fastened,21.26,0,35.0,36.11,10.1,False,False,
S009728,2026-08-08T05:50:11,EXC011,OP1024,Demolition,Intermediate,2,6,5075.0,Sunny,Loose,40.1,47.03,200,1405.5,72.45,107.54,Fastened,22.12,0,90.0,107.54,3.3,False,False,
S009729,2026-08-08T05:52:04,DZ002,OP1017,Earth Excavation,Beginner,0,6,5181.2,Windy,Firm,31.5,28.63,325,2729.8,34.18,85.41,Fastened,31.68,0,60.0,85.41,10.2,False,False,
S009730,2026-08-08T05:56:22,DZ002,OP1012,Earth Excavation,Intermediate,3,6,5181.2,Windy,Wet,27.9,28.01,279,2580.9,49.57,89.66,Fastened,42.46,0,60.0,89.66,10.1,False,False,
S009731,2026-08-08T05:58:01,MG002,OP1045,Grading,Beginner,2,5,3986.9,Foggy,Firm,25.2,12.44,42,600.1,21.09,51.7,Fastened,1.44,1,35.0,51.7,78.8,True,False,
S009732,2026-08-08T06:11:16,EXC004,OP1047,Demolition,Intermediate,4,5,3789.5,Sunny,Loose,34.2,44.98,232,1459.5,49.05,111.82,Fastened,17.59,0,90.0,111.82,12.6,False,False,
S009733,2026-08-08T06:13:35,EXC011,OP1042,Earth Excavation,Beginner,0,6,5075.0,Cloudy,Firm,29.3,23.09,256,1507.3,47.3,78.12,Fastened,25.81,0,60.0,78.12,7.8,False,False,
S009734,2026-08-08T06:28:47,WL002,OP1021,Material Loading,Intermediate,5,1,783.8,Cloudy,Firm,29.3,9.41,70,3563.3,13.24,33.82,Fastened,1.7,1,30.0,33.82,69.4,False,False,
S009735,2026-08-08T06:44:13,DZ001,OP1014,Earth Excavation,Intermediate,5,10,6972.1,Rainy,Wet,26.7,35.98,299,2877.5,98.36,98.76,Fastened,17.75,0,60.0,98.76,23.5,False,False,
S009736,2026-08-08T06:52:16,WL001,OP1029,Material Loading,Intermediate,5,7,5493.1,Sunny,Firm,30.2,10.15,48,3978.4,14.95,32.93,Fastened,9.33,0,30.0,32.93,8.1,False,False,
S009737,2026-08-08T06:56:44,MG002,OP1002,Grading,Beginner,0,5,3986.9,Cloudy,Rocky,34.9,12.56,32,724.6,20.93,52.77,Fastened,24.46,0,35.0,52.77,11.6,False,False,
S009738,2026-08-08T07:05:48,DZ002,OP1035,Grading,Expert,10,6,5181.2,Cloudy,Firm,26.5,7.73,25,2749.3,13.96,34.3,Fastened,37.79,0,35.0,34.3,8.0,False,False,
S009739,2026-08-08T07:18:02,EXC001,OP1010,Trenching,Intermediate,6,2,1530.0,Rainy,Loose,29.4,16.5,155,1354.4,33.73,60.94,Fastened,41.19,0,45.0,60.94,25.7,False,False,
S009740,2026-08-08T07:19:12,MG002,OP1048,Grading,Beginner,2,5,3986.9,Cloudy,Loose,28.8,14.27,32,583.1,30.67,55.44,Fastened,46.35,0,35.0,55.44,6.0,False,False,
S009741,2026-08-08T07:22:32,EXC007,OP1032,Earth Excavation,Expert,11,7,5857.0,Rainy,Loose,28.5,22.01,213,1608.5,25.74,70.97,Fastened,4.12,1,60.0,70.97,88.2,True,False,
S009742,2026-08-08T07:28:46,WL002,OP1043,Material Loading,Beginner,1,1,783.8,Sunny,Loose,39.1,9.44,84,4487.4,29.04,43.63,Fastened,1.76,1,30.0,43.63,70.0,True,False,
S009743,2026-08-08T07:30:15,EXC012,OP1040,Earth Excavation,Intermediate,2,8,6522.6,Cloudy,Firm,32.0,21.67,218,1372.6,25.97,69.09,Fastened,40.7,0,60.0,69.09,9.0,False,False,
S009744,2026-08-08T07:37:17,WL002,OP1039,Material Loading,Intermediate,3,1,783.8,Sunny,Firm,38.4,9.56,63,4281.9,14.24,35.08,Fastened,28.81,0,30.0,35.08,5.1,False,False,
S009745,2026-08-08T07:46:40,EXC009,OP1007,Earth Excavation,Expert,14,3,2243.1,Rainy,Wet,28.4,21.83,201,1206.9,40.24,66.2,Unfastened,2.51,1,60.0,66.2,100.0,True,True,unsafe_operation
S009746,2026-08-08T08:01:51,EXC001,OP1049,Earth Excavation,Beginner,0,2,1530.0,Sunny,Loose,40.3,28.24,242,1270.5,43.56,83.97,Fastened,29.69,0,60.0,83.97,9.4,False,False,
S009747,2026-08-08T08:03:16,EXC010,OP1004,Trenching,Expert,8,5,3604.5,Cloudy,Firm,32.2,10.72,101,1658.4,24.51,39.31,Fastened,31.88,0,45.0,39.31,10.3,False,False,
S009748,2026-08-08T08:11:47,EXC005,OP1038,Demolition,Intermediate,6,7,6266.6,Cloudy,Wet,33.8,44.77,232,1291.4,54.62,110.0,Fastened,32.62,0,90.0,110.0,10.9,False,False,
S009749,2026-08-08T08:13:03,EXC002,OP1037,Earth Excavation,Beginner,1,8,5866.0,Windy,Rocky,26.1,31.44,250,1731.0,61.45,87.16,Fastened,31.55,0,60.0,87.16,8.0,False,False,
S009750,2026-08-08T08:16:04,DZ001,OP1049,Grading,Beginner,0,10,6972.1,Cloudy,Rocky,29.8,14.57,46,2780.9,31.8,58.22,Fastened,13.05,0,35.0,58.22,11.7,False,False,
S009751,2026-08-08T08:25:48,WL001,OP1011,Material Loading,Expert,14,7,5493.1,Cloudy,Firm,29.5,7.66,42,3650.0,10.23,28.28,Fastened,20.7,0,30.0,28.28,12.9,False,False,
S009752,2026-08-08T08:26:39,EXC011,OP1035,Earth Excavation,Expert,10,6,5075.0,Sunny,Loose,39.5,17.97,184,1636.5,30.92,59.17,Fastened,37.53,0,60.0,59.17,11.1,False,False,
S009753,2026-08-08T08:36:26,EXC005,OP1018,Demolition,Expert,13,7,6266.6,Cloudy,Rocky,29.9,45.63,264,1392.6,50.93,124.88,Fastened,39.41,0,90.0,124.88,9.0,False,False,
S009754,2026-08-08T08:37:20,EXC009,OP1016,Earth Excavation,Beginner,0,3,2243.1,Cloudy,Loose,27.9,24.56,256,1699.0,38.05,80.0,Fastened,37.24,0,60.0,80.0,9.0,False,False,
S009755,2026-08-08T08:39:34,EXC010,OP1039,Demolition,Intermediate,3,5,3604.5,Sunny,Rocky,35.7,40.51,244,1643.6,46.03,108.49,Fastened,18.66,0,90.0,108.49,4.7,False,False,
S009756,2026-08-08T08:43:54,EXC006,OP1003,Trenching,Intermediate,4,2,1571.3,Cloudy,Firm,35.5,13.85,114,1774.8,14.57,47.76,Fastened,20.04,0,45.0,47.76,6.8,False,False,
S009757,2026-08-08T08:45:56,EXC006,OP1037,Earth Excavation,Beginner,1,2,1571.3,Windy,Wet,27.7,33.08,295,1620.7,82.99,99.15,Fastened,10.61,0,60.0,99.15,12.5,False,False,
S009758,2026-08-08T08:47:14,WL003,OP1028,Material Loading,Expert,11,5,4055.7,Sunny,Rocky,38.6,15.67,55,3365.9,9.37,32.2,Fastened,26.21,0,30.0,32.2,12.1,False,True,fuel_spike
S009759,2026-08-08T08:47:38,WL004,OP1008,Material Loading,Expert,13,2,1563.6,Foggy,Firm,25.8,8.75,60,3966.2,14.91,32.71,Fastened,9.11,0,30.0,32.71,21.9,False,False,
S009760,2026-08-08T08:52:41,EXC007,OP1050,Earth Excavation,Beginner,0,7,5857.0,Rainy,Firm,24.9,36.55,313,1407.0,106.39,114.05,Unfastened,36.63,0,60.0,114.05,50.2,False,False,
S009761,2026-08-08T09:05:35,DZ002,OP1038,Grading,Intermediate,6,6,5181.2,Sunny,Rocky,32.3,9.54,30,2487.1,13.61,39.98,Fastened,28.99,0,35.0,39.98,9.0,False,False,
S009762,2026-08-08T09:11:28,WL002,OP1029,Material Loading,Intermediate,5,1,783.8,Rainy,Loose,27.4,12.41,72,4426.0,34.62,41.7,Fastened,13.77,0,30.0,41.7,23.9,False,False,
S009763,2026-08-08T09:21:49,EXC006,OP1013,Trenching,Expert,8,2,1571.3,Windy,Firm,28.6,12.45,101,1560.8,25.84,48.59,Fastened,30.42,0,45.0,48.59,9.6,False,False,
S009764,2026-08-08T09:29:43,WL004,OP1001,Material Loading,Intermediate,4,2,1563.6,Rainy,Wet,23.6,12.25,69,4070.3,24.97,46.65,Fastened,26.45,0,30.0,46.65,25.9,False,False,
S009765,2026-08-08T09:30:25,DZ002,OP1047,Earth Excavation,Intermediate,4,6,5181.2,Windy,Firm,34.1,16.35,228,2463.5,23.89,67.78,Fastened,21.5,0,60.0,67.78,8.6,False,False,
S009766,2026-08-08T09:30:30,EXC001,OP1032,Trenching,Expert,11,2,1530.0,Foggy,Rocky,22.2,14.25,130,1359.2,20.35,56.0,Fastened,27.64,0,45.0,56.0,22.2,False,False,
S009767,2026-08-08T09:51:26,EXC005,OP1016,Earth Excavation,Beginner,0,7,6266.6,Sunny,Rocky,39.9,25.63,259,1327.7,36.55,94.77,Fastened,15.52,0,60.0,94.77,12.6,False,False,
S009768,2026-08-08T10:18:07,EXC010,OP1022,Demolition,Beginner,1,5,3604.5,Foggy,Firm,22.7,63.37,365,1251.6,261.63,149.38,Fastened,35.42,0,90.0,149.38,16.0,False,True,excessive_idling
S009769,2026-08-08T10:29:12,EXC011,OP1018,Earth Excavation,Expert,13,6,5075.0,Sunny,Rocky,41.3,22.31,191,1693.1,21.33,67.86,Unfastened,44.79,0,60.0,67.86,43.6,False,False,
S009770,2026-08-08T10:39:51,DZ001,OP1040,Earth Excavation,Intermediate,2,10,6972.1,Sunny,Rocky,38.4,27.82,280,2694.3,27.02,83.26,Fastened,44.2,0,60.0,83.26,8.7,False,False,
S009771,2026-08-08T10:45:06,EXC002,OP1044,Earth Excavation,Expert,11,8,5866.0,Cloudy,Rocky,27.2,20.75,219,1357.4,19.95,67.99,Fastened,25.52,0,60.0,67.99,8.5,False,False,
S009772,2026-08-08T10:49:48,DZ002,OP1047,Earth Excavation,Intermediate,4,6,5181.2,Sunny,Firm,39.9,26.76,211,2781.8,41.82,75.32,Fastened,37.29,0,60.0,75.32,4.5,False,False,
S009773,2026-08-08T11:10:03,MG002,OP1023,Grading,Intermediate,4,5,3986.9,Cloudy,Firm,27.4,8.62,24,677.8,10.61,35.03,Fastened,19.98,0,35.0,35.03,9.2,False,False,
S009774,2026-08-08T11:16:59,WL003,OP1007,Material Loading,Expert,14,5,4055.7,Cloudy,Rocky,28.4,9.91,59,3136.8,12.06,33.02,Fastened,27.2,0,30.0,33.02,9.2,False,False,
S009775,2026-08-08T11:17:00,EXC003,OP1020,Demolition,Intermediate,5,6,4636.1,Rainy,Firm,29.1,43.89,241,1535.2,30.48,109.75,Fastened,2.99,1,90.0,109.75,79.1,True,False,
S009776,2026-08-08T11:27:54,WL004,OP1020,Material Loading,Intermediate,5,2,1563.6,Cloudy,Loose,35.0,7.85,53,3143.4,12.67,31.87,Fastened,22.07,0,30.0,31.87,12.5,False,False,
S009777,2026-08-08T11:46:26,EXC003,OP1024,Earth Excavation,Intermediate,2,6,4636.1,Rainy,Wet,27.6,28.76,328,1475.5,70.29,95.45,Fastened,11.96,0,60.0,95.45,22.4,False,False,
S009778,2026-08-08T11:52:35,EXC009,OP1034,Trenching,Beginner,0,3,2243.1,Cloudy,Wet,31.6,21.07,164,1537.6,41.03,69.59,Fastened,47.28,0,45.0,69.59,7.1,False,False,
S009779,2026-08-08T11:54:41,EXC011,OP1015,Trenching,Intermediate,2,6,5075.0,Sunny,Firm,31.6,15.05,129,1299.0,27.87,47.77,Unfastened,16.12,0,45.0,47.77,39.0,False,False,
S009780,2026-08-08T12:18:02,EXC011,OP1019,Trenching,Intermediate,5,6,5075.0,Rainy,Wet,26.0,17.03,177,1545.3,36.81,68.27,Unfastened,2.95,1,45.0,68.27,100.0,True,True,unsafe_operation
S009781,2026-08-08T12:18:42,EXC001,OP1045,Demolition,Beginner,2,2,1530.0,Sunny,Firm,35.1,29.87,184,1319.2,47.04,91.7,Unfastened,10.64,0,90.0,91.7,38.2,False,False,
S009782,2026-08-08T12:31:02,DZ002,OP1032,Earth Excavation,Expert,11,6,5181.2,Cloudy,Loose,30.1,21.63,164,2186.9,30.69,60.89,Fastened,3.56,1,60.0,60.89,72.1,True,False,
S009783,2026-08-08T12:31:02,EXC001,OP1030,Earth Excavation,Intermediate,5,2,1530.0,Cloudy,Wet,29.1,25.57,199,1617.8,58.41,73.56,Fastened,27.44,0,60.0,73.56,5.8,False,False,
S009784,2026-08-08T12:38:34,DZ002,OP1017,Grading,Beginner,0,6,5181.2,Rainy,Wet,28.5,17.01,43,2111.7,39.39,68.83,Fastened,4.75,1,35.0,68.83,77.3,True,False,
S009785,2026-08-08T12:44:34,EXC008,OP1030,Earth Excavation,Intermediate,5,8,5737.3,Windy,Firm,30.0,23.18,198,1656.7,29.6,69.96,Fastened,22.49,0,60.0,69.96,10.5,False,False,
S009786,2026-08-08T12:45:58,DZ001,OP1017,Grading,Beginner,0,10,6972.1,Sunny,Firm,32.1,13.52,31,2105.2,26.72,52.41,Fastened,9.54,0,35.0,52.41,9.6,False,False,
S009787,2026-08-08T12:48:20,MG002,OP1006,Grading,Intermediate,4,5,3986.9,Cloudy,Firm,31.4,8.88,25,688.4,23.09,39.04,Fastened,46.48,0,35.0,39.04,9.7,False,False,
S009788,2026-08-08T12:57:37,EXC005,OP1041,Earth Excavation,Beginner,0,7,6266.6,Sunny,Loose,35.1,23.92,213,1296.6,42.44,73.38,Fastened,3.79,1,60.0,73.38,71.6,True,False,
S009789,2026-08-08T12:58:46,EXC004,OP1002,Trenching,Beginner,0,5,3789.5,Cloudy,Firm,27.4,18.73,179,1556.8,33.3,65.77,Fastened,34.46,0,45.0,65.77,11.6,False,False,
S009790,2026-08-08T12:59:34,EXC005,OP1023,Demolition,Intermediate,4,7,6266.6,Cloudy,Rocky,29.0,46.3,219,1710.5,34.17,120.94,Fastened,18.27,0,90.0,120.94,8.4,False,False,
S009791,2026-08-08T12:59:36,DZ001,OP1002,Earth Excavation,Beginner,0,10,6972.1,Rainy,Loose,28.7,34.3,375,2637.0,44.51,102.6,Fastened,17.45,0,60.0,102.6,25.0,False,False,
